game_id,total_moves,analysis_timestamp,average_depth,total_nodes,total_time,blunders,mistakes,inaccuracies,best_moves,good_moves,suboptimal_moves,average_centipawn_loss,opening_accuracy,opening_blunders,opening_avg_complexity,middlegame_accuracy,middlegame_blunders,middlegame_avg_complexity,endgame_accuracy,endgame_blunders,endgame_avg_complexity,critical_moments,average_position_complexity,max_position_complexity,evaluation_volatility,original_game_id,original_result,original_player_one,original_player_two,original_player_one_time,original_player_two_time,original_player_one_score,original_player_two_score,original_player_one_illegal_moves,original_player_two_illegal_moves,original_player_one_legal_moves,original_player_two_legal_moves,original_player_one_resignation,original_player_two_resignation,original_player_one_failed_to_find_legal_move,original_player_two_failed_to_find_legal_move,original_game_title,original_number_of_moves,original_time_taken,original_total_moves,original_illegal_moves,original_player_one_illegal_moves_details,original_player_two_illegal_moves_details,original_source_file
1749432797-7956,130,2025-06-26T13:47:41.711879,20.4,19165725,11.830999999999996,47,12,9,43,4,83,1749.6846153846154,81.61538461538461,1,34.396840030694634,84.875,6,43.35349787307354,42.958333333333336,40,46.57725765482113,101,43.34763326064258,73.0,3580.960822512146,1749432797-7956,0-1,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,0,1,0,0,65,65,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,66,5.564701080322266,65,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432798-1540,68,2025-06-26T13:47:48.975019,15.602941176470589,10207106,7.020000000000001,22,3,3,35,5,28,1229.25,96.5925925925926,0,36.52971207514875,63.1219512195122,22,43.06048501603508,0.0,0,0.0,41,40.467383995389035,61.0,3213.887046702472,1749432798-1540,0-1,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0,1,0,0,34,34,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,35,3.0367584228515625,34,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432801-9967,111,2025-06-26T13:47:57.584951,22.963963963963963,16416695,8.263999999999994,3,11,6,44,9,58,243.40540540540542,91.66666666666667,0,37.47794820301816,88.04878048780488,1,54.84717700732685,94.23255813953489,2,61.03530135087703,87,53.019430782609035,84.4062412231749,4671.763705110379,1749432801-9967,1-0,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1,0,0,0,56,56,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,56,3.932448387145996,56,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432803-5556,102,2025-06-26T13:48:07.289733,29.401960784313726,14795696,9.318,23,10,9,46,3,53,1432.9411764705883,88.04,0,35.370765170700736,77.66666666666667,7,37.1421766484589,70.90625,16,40.73468178753859,71,37.83506760440592,79.0,3712.158293937677,1749432803-5556,0-1,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0,1,0,0,51,51,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,52,4.430560111999512,51,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432803-1358,58,2025-06-26T13:48:13.657445,21.379310344827587,8419642,6.113000000000002,4,12,5,21,3,34,913.2413793103449,88.16666666666667,0,35.921727242077516,61.535714285714285,4,34.59841562674782,0.0,0,0.0,20,35.28288715191835,73.0,2930.6102874075123,1749432803-1358,0-1,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,0,1,0,0,29,29,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,30,2.5441837310791016,29,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432805-2723,58,2025-06-26T13:48:19.306014,28.32758620689655,8308001,5.398,12,4,5,22,1,35,1714.6379310344828,88.85185185185185,0,32.619153588310304,72.12903225806451,12,39.93820576479084,0.0,0,0.0,37,36.53106078608439,73.0,3949.4554922038214,1749432805-2723,0-1,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0,1,5,0,29,30,False,False,True,False,adam_lichess_16layers.pt vs. Stockfish 6,30,2.507398128509521,30,0,"[{'move_number': 30, 'attempted_move': 'Kg1', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg1' in 5r1k/pp6/2n5/3p3q/3b4/2NB2P1/PP2r3/R4K1R w - - 8 30"", 'attempt': 1}, {'move_number': 30, 'attempted_move': 'Kg1', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg1' in 5r1k/pp6/2n5/3p3q/3b4/2NB2P1/PP2r3/R4K1R w - - 8 30"", 'attempt': 2}, {'move_number': 30, 'attempted_move': 'Kg1', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg1' in 5r1k/pp6/2n5/3p3q/3b4/2NB2P1/PP2r3/R4K1R w - - 8 30"", 'attempt': 3}, {'move_number': 30, 'attempted_move': 'Kg1', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg1' in 5r1k/pp6/2n5/3p3q/3b4/2NB2P1/PP2r3/R4K1R w - - 8 30"", 'attempt': 4}, {'move_number': 30, 'attempted_move': 'Kg1', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg1' in 5r1k/pp6/2n5/3p3q/3b4/2NB2P1/PP2r3/R4K1R w - - 8 30"", 'attempt': 5}]",[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432808-5253,117,2025-06-26T13:48:30.457635,19.623931623931625,17351854,10.856000000000009,3,2,7,55,5,57,94.08547008547009,94.75,0,36.83211902315673,92.86274509803921,1,43.57843933860448,97.35714285714286,2,52.7821764195225,93,45.49848437986782,79.0,3130.499874172801,1749432808-5253,1-0,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1,0,0,0,59,59,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,59,5.167659044265747,59,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432811-4566,120,2025-06-26T13:48:42.937859,14.35,18010591,12.209000000000005,51,6,9,43,6,71,472.025,84.51724137931035,5,39.346385386758904,55.82089552238806,33,42.75238703841425,55.833333333333336,13,43.97864425606942,100,42.17452141612859,76.0,1000.7941778352274,1749432811-4566,0-1,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0,1,0,0,60,60,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,61,5.340888261795044,60,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432812-7020,85,2025-06-26T13:48:51.392972,21.352941176470587,12473735,8.196000000000002,1,3,5,32,6,47,118.84705882352941,94.0909090909091,0,38.01689327719673,89.56862745098039,1,40.52601208596227,100.0,0,49.7548653544512,47,41.179490032186095,91.0,3768.4305256215066,1749432812-7020,1-0,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1,0,0,0,43,43,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,43,3.7819111347198486,43,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432816-9147,100,2025-06-26T13:49:01.248138,18.69,14732199,9.577000000000002,28,4,6,33,6,61,1512.01,86.02857142857142,0,36.362496457783266,83.23529411764706,8,46.55151978464216,49.58064516129032,20,54.83698488456425,83,45.553855801217395,88.00000000000001,3187.492625183625,1749432816-9147,0-1,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,0,1,0,0,50,50,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,51,4.368860721588135,50,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432818-2420,180,2025-06-26T13:49:16.205633,22.755555555555556,26551728,14.557000000000002,85,8,10,54,15,111,2654.2055555555557,81.88461538461539,0,33.58784337955307,64.03703703703704,14,46.2996694616663,50.40944881889764,71,45.9940623282178,156,44.24789399453906,82.0,4504.041076670983,1749432818-2420,*,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,91,7.116697788238525,90,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432822-3918,139,2025-06-26T13:49:28.965444,21.230215827338128,20677685,12.433000000000005,0,11,11,46,10,83,22.31654676258993,90.8076923076923,0,34.79079973755079,87.5909090909091,0,40.91441811465827,90.85507246376811,0,45.80697340588939,96,42.197671620342824,76.0,4177.00920113459,1749432822-3918,1-0,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1,0,0,0,70,70,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,70,5.849003076553345,70,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432825-2854,69,2025-06-26T13:49:35.356727,29.07246376811594,9880892,6.091000000000001,0,1,3,32,4,33,9.971014492753623,96.05,0,39.21085399130247,94.82051282051282,0,52.37335498892931,95.0,0,52.327912848805525,61,48.55155149104852,88.00000000000001,3652.743077343098,1749432825-2854,1-0,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1,0,0,0,35,35,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,35,2.9604341983795166,35,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432826-5262,180,2025-06-26T13:49:51.825897,14.588888888888889,27017708,16.15500000000001,78,5,11,60,15,105,414.15,79.27586206896552,3,34.52307274423628,63.54385964912281,28,44.150581681040336,59.351063829787236,47,40.83682783879041,160,40.868967123602495,76.0,448.40313827356323,1749432826-5262,*,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,91,7.845320701599121,90,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432829-8128,76,2025-06-26T13:49:59.999432,13.447368421052632,11408232,7.937000000000002,6,6,4,31,9,36,94.3157894736842,94.33333333333333,0,35.434846616085984,81.09677419354838,6,36.037337402433835,0.0,0,0.0,46,35.680599436833134,73.0,226.82474747364319,1749432829-8128,0-1,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0,1,5,0,38,39,False,False,True,False,adam_lichess_16layers.pt vs. Stockfish 6,39,3.630340099334717,39,0,"[{'move_number': 39, 'attempted_move': 'Bg5', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Bg5' in 5b1r/8/1k2pn1B/3p4/B1pP2p1/2P3P1/3N1P2/7K w - - 3 39"", 'attempt': 1}, {'move_number': 39, 'attempted_move': 'Bg5', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Bg5' in 5b1r/8/1k2pn1B/3p4/B1pP2p1/2P3P1/3N1P2/7K w - - 3 39"", 'attempt': 2}, {'move_number': 39, 'attempted_move': 'Bg5', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Bg5' in 5b1r/8/1k2pn1B/3p4/B1pP2p1/2P3P1/3N1P2/7K w - - 3 39"", 'attempt': 3}, {'move_number': 39, 'attempted_move': 'Bf4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Bf4' in 5b1r/8/1k2pn1B/3p4/B1pP2p1/2P3P1/3N1P2/7K w - - 3 39"", 'attempt': 4}, {'move_number': 39, 'attempted_move': 'Bg5', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Bg5' in 5b1r/8/1k2pn1B/3p4/B1pP2p1/2P3P1/3N1P2/7K w - - 3 39"", 'attempt': 5}]",[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432830-3426,130,2025-06-26T13:50:09.494510,55.57692307692308,17482279,8.933000000000003,7,5,3,52,1,77,467.89230769230767,98.2,0,37.819421330347225,90.3529411764706,2,57.02440809951049,97.49295774647888,5,52.02061211422327,120,50.59829899039915,88.00000000000001,6091.598640755904,1749432830-3426,1/2-1/2,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1/2,1/2,0,0,65,65,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,66,4.793720245361328,65,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432833-1582,94,2025-06-26T13:50:18.190076,26.52127659574468,13571657,8.350000000000003,38,4,7,42,6,46,1834.4787234042553,87.92307692307692,2,36.95776646550841,65.23684210526316,20,45.60913463799505,56.93333333333333,16,60.305052938884884,74,47.90638970759124,91.0,3901.0941181540647,1749432833-1582,0-1,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0,1,0,0,47,47,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,48,3.680246114730835,47,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432833-6632,81,2025-06-26T13:50:25.228347,34.888888888888886,11347925,6.721999999999998,3,4,5,31,3,47,384.77777777777777,91.6,0,37.643758262756506,91.25490196078431,3,54.39167332530358,0.0,0,0.0,73,48.18874182065652,94.0,4731.8675189332225,1749432833-6632,1/2-1/2,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1/2,1/2,0,0,41,41,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,41,3.0726983547210693,41,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432836-2006,58,2025-06-26T13:50:31.010492,17.75862068965517,8555430,5.546000000000001,15,2,7,29,6,23,713.0689655172414,97.27272727272727,0,35.89878654007611,81.37931034482759,5,38.65342353817924,60.05555555555556,10,34.942542494718474,35,36.97933964574082,61.0,2285.905706287565,1749432836-2006,0-1,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0,1,0,0,29,29,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,30,2.608021974563598,29,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432838-6085,125,2025-06-26T13:50:44.338662,35.096,17758340,10.497999999999998,3,3,10,41,4,80,96.24,89.3529411764706,2,34.11468816458899,92.02380952380952,0,43.989716492237264,98.75,1,51.05481186002806,88,41.76936934871121,94.0,5006.0800613398105,1749432838-6085,1-0,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1,0,0,0,63,63,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,63,4.875585556030273,63,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432839-4725,64,2025-06-26T13:50:51.453253,13.546875,9605809,6.889000000000002,21,3,7,19,3,42,439.953125,90.03846153846153,1,37.79969635465194,49.78947368421053,20,43.271514671278524,0.0,0,0.0,41,41.04858848014898,64.0,1293.2329764006174,1749432839-4725,0-1,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0,1,0,0,32,32,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,33,2.9191744327545166,32,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432842-8157,90,2025-06-26T13:51:00.038289,17.055555555555557,13360409,8.344999999999997,29,4,6,46,7,37,763.7888888888889,98.95238095238095,0,35.040858391807674,75.7,13,39.98433452746667,54.58620689655172,16,44.62686865404145,58,40.326784425487,72.65773568927003,2207.238018904795,1749432842-8157,0-1,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0,1,0,0,45,45,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,46,3.857844829559326,45,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432846-8368,180,2025-06-26T13:51:17.348759,14.044444444444444,27020034,16.982999999999993,83,12,16,59,7,114,751.4,98.3157894736842,0,34.57137709791259,66.2741935483871,27,41.90033977228021,39.666666666666664,56,40.65383874162135,173,40.44115147867904,67.0,1163.8347565772747,1749432846-8368,*,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,91,8.003812551498413,90,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432849-5701,61,2025-06-26T13:51:22.971805,26.081967213114755,8821143,5.330000000000002,0,2,1,29,5,27,10.819672131147541,97.0625,0,36.408524083574164,91.17948717948718,0,49.9643602491181,100.0,0,59.878367735448045,53,47.383879368286564,82.0,3426.488316682116,1749432849-5701,1-0,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1,0,0,0,31,31,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,31,2.543661117553711,31,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432849-6162,180,2025-06-26T13:51:37.243143,16.13888888888889,27018034,13.89600000000001,61,12,12,56,5,119,2908.7166666666667,95.75,0,34.71144066759308,79.58974358974359,2,35.0095199013295,64.296,59,43.84548397541117,119,41.11911013199853,79.0,5124.750756890223,1749432849-6162,*,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,91,6.836126565933228,90,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432850-2265,42,2025-06-26T13:51:41.615083,22.0,6156061,4.139000000000002,5,3,1,23,2,17,2172.809523809524,89.72,0,37.42462756350676,88.05882352941177,5,49.900658488952615,0.0,0,0.0,30,42.474449604758654,79.0,4627.324324509253,1749432850-2265,0-1,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,0,1,0,0,21,21,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,22,1.8812525272369385,21,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432853-1385,65,2025-06-26T13:51:48.071543,22.0,9634727,6.1780000000000035,0,4,1,19,6,40,16.83076923076923,94.72413793103448,0,34.4039353873266,83.60714285714286,0,51.303146246480765,99.875,0,60.221695147978494,29,44.861165881811694,76.0,3734.233327015295,1749432853-1385,1-0,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1,0,0,0,33,33,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,33,2.812492847442627,33,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432854-5693,98,2025-06-26T13:51:57.464883,16.591836734693878,14560760,9.084000000000003,30,2,11,37,3,58,796.1836734693877,95.03846153846153,0,36.32100002250168,66.43243243243244,11,43.18672869706959,63.68571428571428,19,44.5307160644456,81,41.84520433298178,70.0,2059.296559273029,1749432854-5693,0-1,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0,1,0,0,49,49,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,50,4.377074480056763,49,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432854-4018,20,2025-06-26T13:51:59.915438,13.1,3002151,2.2399999999999998,1,0,1,11,1,8,517.25,94.4,1,37.78588964488257,0.0,0,0.0,0.0,0,0.0,9,37.78588964488257,64.0,2179.7838625652776,1749432854-4018,0-1,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,0,1,0,0,10,10,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,11,0.962177276611328,10,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432858-7615,122,2025-06-26T13:52:10.518573,29.647540983606557,17559582,10.181999999999999,44,4,2,62,4,56,1774.532786885246,94.91304347826087,0,35.194718256422554,79.61111111111111,12,46.780212179833526,64.46031746031746,32,44.634538050701124,87,43.48804963578604,72.19626500068757,3877.9497554634395,1749432858-7615,0-1,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0,1,0,0,61,61,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,62,4.779942989349365,61,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432860-1583,140,2025-06-26T13:52:22.464536,15.321428571428571,21013595,11.649999999999997,10,10,6,41,9,90,225.53571428571428,85.27777777777777,0,36.437501486054565,88.80645161290323,0,52.612033803364184,83.71428571428571,10,57.24011057866938,134,53.54070098080133,91.0,2012.2045038986976,1749432860-1583,1/2-1/2,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1/2,1/2,0,0,70,70,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,71,5.580024003982544,70,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432863-7669,57,2025-06-26T13:52:29.088039,14.12280701754386,8555692,6.387999999999999,0,1,2,19,1,37,11.298245614035087,89.97297297297297,0,36.75047165219458,91.9,0,34.36014968302691,0.0,0,0.0,29,35.911762189328726,61.0,2305.295798188106,1749432863-7669,1-0,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1,0,0,0,29,29,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,29,2.6918880939483643,29,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432863-9434,102,2025-06-26T13:52:39.557342,14.166666666666666,15310206,10.182000000000004,42,4,9,37,5,60,415.7647058823529,97.86666666666666,0,37.04855353377249,59.707317073170735,18,41.83332599674535,52.391304347826086,24,38.79916947711569,94,39.76133789039676,73.0,1044.5942217622962,1749432863-9434,0-1,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0,1,0,0,51,51,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,52,4.61987566947937,51,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432867-8231,98,2025-06-26T13:52:48.073428,24.3265306122449,14420234,8.233000000000004,42,2,5,45,2,51,2223.2551020408164,97.0952380952381,2,34.12574852419631,70.71052631578948,19,47.88762642032056,53.23076923076923,21,48.24947644038344,79,45.08265412403324,75.87523279264465,4236.618726048428,1749432867-8231,0-1,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0,1,0,0,49,49,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,50,3.744260549545288,49,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432868-4776,118,2025-06-26T13:53:00.321807,13.966101694915254,17711621,11.960000000000003,22,9,14,42,5,71,312.49152542372883,90.76923076923077,0,35.55774015637043,90.46,0,43.72810169426005,42.214285714285715,22,47.77522201760716,106,43.368352995916396,76.0,1001.2784368932063,1749432868-4776,0-1,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,0,1,0,0,59,59,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,60,5.148350715637207,59,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432869-9073,48,2025-06-26T13:53:05.420894,18.520833333333332,7054972,4.8610000000000015,2,1,1,26,0,22,640.0208333333334,97.0,0,37.177957014847834,96.70588235294117,2,41.46075189406991,0.0,0,0.0,39,40.211603387630134,73.0,2496.1516483678042,1749432869-9073,0-1,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0,1,0,0,24,24,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,25,2.19462251663208,24,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432871-9970,71,2025-06-26T13:53:12.311006,30.140845070422536,10190349,6.540000000000002,2,5,3,30,6,35,274.71830985915494,87.44,0,35.75525971690606,91.84782608695652,2,52.752950700054924,0.0,0,0.0,45,46.76784824119969,79.0,3946.5680150984417,1749432871-9970,1-0,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1,0,0,0,36,36,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,36,3.0460426807403564,36,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432873-5500,80,2025-06-26T13:53:21.208702,13.775,12007978,8.657000000000005,22,4,9,19,9,52,390.05,83.71428571428571,1,34.721122241141885,43.10526315789474,21,43.13716145768993,0.0,0,0.0,56,38.7187408690022,58.00000000000001,1170.131221273922,1749432873-5500,0-1,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0,1,0,0,40,40,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,41,3.6601881980896,40,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432874-5613,87,2025-06-26T13:53:27.774711,25.17241379310345,12923965,6.2620000000000005,3,4,2,34,7,46,188.88505747126436,93.5,0,33.53804187540013,85.64516129032258,1,60.56187725130842,96.08333333333333,2,53.80537433175524,74,51.553706991284514,94.0,6218.647580841622,1749432874-5613,1-0,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1,0,0,0,44,44,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,44,3.227510452270508,44,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432875-1398,42,2025-06-26T13:53:32.423710,24.642857142857142,6005716,4.412000000000001,6,2,1,21,0,21,1254.8095238095239,93.15384615384616,0,38.12083264527645,87.5,6,38.33165037092901,0.0,0,0.0,10,38.20114415981076,58.00000000000001,3447.395733444381,1749432875-1398,0-1,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0,1,0,0,21,21,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,22,1.8720135688781736,21,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432876-8340,38,2025-06-26T13:53:36.776398,12.921052631578947,5703890,4.134000000000001,5,3,3,14,3,21,331.07894736842104,93.45833333333333,1,36.810445928651866,70.07142857142857,4,43.75023738296968,0.0,0,0.0,13,39.36721120129528,76.0,1600.6181676771198,1749432876-8340,0-1,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,0,1,0,0,19,19,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,20,1.789186954498291,19,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432877-2944,60,2025-06-26T13:53:43.391500,17.45,8858730,6.358000000000001,10,1,6,25,4,31,621.6666666666666,97.0,0,33.937198917195424,73.93617021276596,10,37.44876084626886,0.0,0,0.0,18,36.687922428302954,73.0,2239.732360251009,1749432877-2944,0-1,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0,1,0,0,30,30,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,31,2.740480422973633,30,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432880-8737,58,2025-06-26T13:53:49.391397,16.603448275862068,8705509,5.774,12,6,2,32,1,25,2004.4310344827586,94.74074074074075,0,35.30988036255034,76.90322580645162,12,35.36847410220977,0.0,0,0.0,24,35.34119770616142,61.00000000000001,4355.157200706495,1749432880-8737,0-1,adam_lichess_16layers.pt,Stockfish 6,,40000 nodes,0,1,0,0,29,29,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 6,30,2.596763849258423,29,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432880-6559,99,2025-06-26T13:53:58.110974,27.13131313131313,14519864,8.427000000000003,0,4,6,34,5,60,14.666666666666666,91.96666666666667,0,33.82293023466824,91.48387096774194,0,45.603593107682855,91.8157894736842,0,49.227404123183845,90,43.42465303090102,79.0,5037.493938081366,1749432880-6559,1-0,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1,0,0,0,50,50,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,50,4.149042844772339,50,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
1749432884-5882,89,2025-06-26T13:54:06.784099,21.53932584269663,13074752,8.406,0,11,11,32,4,53,37.842696629213485,92.33333333333333,0,36.827314449474535,75.0,0,42.86875831677336,100.0,0,51.51199918677819,48,41.39617887269797,94.0,3361.2231402588086,1749432884-5882,1-0,adam_lichess_16layers.pt,Stockfish 0,,40000 nodes,1,0,0,0,45,45,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 0,45,3.945286512374878,45,0,[],[],adam_lichess_16layers_pt_vs_stockfish_sweep.csv
